symbol	transPos	exonNumber	chrm	genomePos	SOC-2745-226696	SOC-2774-227362	SOC-5936-294158	SOC-6075-291944	SOC-6752-315581	SOC-7165-343100	SOC-7637-361542	SOC-7777-371281	SOC-8272-401299	SOC-11199-480891	SOC-849-206653	SOC-1255-501160	SOC-2427-221981	SOC-2674-224814	SOC-2742-225553	SOC-4808-260525	SOC-5439-266610	SOC-5606-277617	SOC-5653-277626	SOC-5691-278006
ACTB	1784	6	chr7	5566807	448	1310	1283	1492	806	1199	1403	1164	818	776	1061	708	1372	979	964	1306	853	1145	841	946
ACTB	1783	6	chr7	5566808	474	1434	1378	1624	853	1254	1503	1236	878	822	1110	769	1435	1056	1011	1355	923	1175	893	1008
ACTB	1782	6	chr7	5566809	489	1446	1414	1627	866	1268	1514	1282	912	859	1136	796	1482	1096	1031	1367	956	1218	920	1038
ACTB	1781	6	chr7	5566810	518	1452	1516	1637	892	1327	1573	1331	960	907	1184	852	1531	1186	1088	1401	1035	1285	986	1095
ACTB	1780	6	chr7	5566811	537	1530	1577	1719	929	1359	1642	1375	1014	956	1222	872	1676	1244	1138	1479	1088	1345	1045	1167
ACTB	1779	6	chr7	5566812	542	1687	1615	1888	937	1372	1663	1392	1033	979	1236	888	1727	1275	1153	1510	1110	1362	1061	1188
ACTB	1778	6	chr7	5566813	575	1952	1731	2234	1006	1412	1723	1435	1111	1053	1283	961	1860	1372	1240	1613	1214	1473	1153	1268
ACTB	1777	6	chr7	5566814	591	1958	1770	2242	1023	1446	1742	1462	1152	1087	1303	972	1957	1420	1270	1685	1252	1502	1199	1302
ACTB	1776	6	chr7	5566815	654	1975	1994	2261	1111	1591	1860	1562	1278	1213	1398	1060	2300	1628	1434	1972	1416	1642	1378	1473
ACTB	1775	6	chr7	5566816	663	1983	2020	2267	1114	1603	1883	1571	1301	1221	1410	1065	2363	1642	1443	2012	1428	1653	1400	1490
ACTB	1774	6	chr7	5566817	664	2022	2029	2316	1117	1610	1889	1574	1306	1228	1418	1071	2418	1648	1448	2027	1432	1659	1411	1491
ACTB	1773	6	chr7	5566818	671	2073	2049	2359	1129	1627	1915	1585	1338	1247	1440	1085	2471	1663	1468	2054	1452	1676	1439	1518
ACTB	1772	6	chr7	5566819	679	2101	2067	2378	1135	1641	1940	1610	1351	1262	1452	1096	2505	1678	1484	2087	1472	1695	1456	1540
ACTB	1771	6	chr7	5566820	681	2123	2087	2394	1135	1660	1956	1623	1364	1277	1465	1103	2521	1683	1499	2103	1487	1705	1470	1564
ACTB	1770	6	chr7	5566821	683	2125	2092	2396	1139	1662	1959	1625	1370	1278	1467	1107	2528	1688	1502	2105	1492	1709	1471	1570
ACTB	1769	6	chr7	5566822	685	2129	2101	2398	1145	1666	1965	1630	1379	1284	1472	1111	2539	1692	1510	2112	1498	1715	1478	1577
ACTB	1768	6	chr7	5566823	688	2141	2104	2412	1149	1670	1970	1634	1381	1286	1479	1115	2542	1694	1514	2117	1503	1725	1479	1582
ACTB	1767	6	chr7	5566824	698	2216	2137	2481	1165	1695	2001	1658	1404	1313	1495	1131	2562	1716	1540	2130	1528	1763	1502	1603
ACTB	1766	6	chr7	5566825	702	2235	2143	2494	1174	1695	2004	1661	1407	1318	1502	1133	2573	1725	1545	2139	1533	1775	1513	1608
ACTB	1765	6	chr7	5566826	744	2239	2381	2501	1393	1734	2071	1711	1584	1476	1547	1179	2715	1988	1781	2304	1728	2063	1715	1781
ACTB	1764	6	chr7	5566827	753	2266	2466	2535	1422	1767	2099	1749	1644	1516	1572	1199	2759	2037	1820	2387	1775	2138	1796	1845
ACTB	1763	6	chr7	5566828	757	2271	2503	2536	1435	1782	2117	1769	1669	1532	1581	1210	2798	2055	1842	2439	1804	2164	1843	1881
ACTB	1762	6	chr7	5566829	764	2286	2514	2549	1444	1787	2128	1778	1683	1536	1589	1214	2825	2062	1853	2466	1817	2173	1854	1885
ACTB	1761	6	chr7	5566830	765	2341	2518	2598	1448	1790	2130	1785	1691	1540	1593	1218	2839	2065	1862	2475	1823	2180	1860	1887
ACTB	1760	6	chr7	5566831	765	2350	2521	2599	1450	1791	2131	1786	1691	1541	1596	1220	2843	2066	1862	2478	1824	2182	1861	1890
ACTB	1759	6	chr7	5566832	766	2347	2522	2599	1453	1792	2138	1788	1692	1544	1596	1223	2848	2072	1867	2480	1827	2185	1865	1893
ACTB	1758	6	chr7	5566833	777	2353	2543	2605	1489	1798	2159	1804	1719	1560	1610	1236	2865	2090	1891	2497	1849	2216	1894	1921
ACTB	1757	6	chr7	5566834	795	2455	2580	2682	1521	1827	2207	1841	1758	1601	1657	1279	2915	2129	1928	2545	1881	2259	1927	1960
ACTB	1756	6	chr7	5566835	801	2494	2600	2719	1535	1844	2231	1853	1779	1614	1673	1296	2936	2151	1949	2554	1896	2278	1950	1972
ACTB	1755	6	chr7	5566836	821	2640	2624	2865	1559	1858	2267	1875	1802	1632	1694	1317	2959	2172	1974	2591	1920	2308	1991	1992
ACTB	1754	6	chr7	5566837	836	2713	2638	2966	1580	1867	2285	1893	1822	1649	1705	1337	2979	2181	1994	2612	1933	2324	2010	1996
ACTB	1753	6	chr7	5566838	838	2735	2640	2985	1584	1872	2299	1901	1828	1650	1710	1348	2987	2183	2001	2624	1935	2332	2019	2000
ACTB	1752	6	chr7	5566839	839	2737	2643	2991	1588	1876	2306	1906	1839	1654	1713	1351	2997	2184	2002	2631	1938	2340	2025	2003
ACTB	1751	6	chr7	5566840	858	2813	2665	3070	1603	1906	2350	1960	1856	1670	1756	1388	3036	2192	2031	2666	1953	2357	2049	2013
ACTB	1750	6	chr7	5566841	866	2708	2673	2946	1610	1920	2356	1967	1862	1673	1760	1397	3043	2196	2044	2677	1960	2361	2052	2018
ACTB	1749	6	chr7	5566842	869	2624	2676	2845	1613	1934	2362	1979	1864	1676	1767	1404	3052	2198	2048	2690	1967	2369	2056	2023
ACTB	1748	6	chr7	5566843	874	2566	2685	2782	1616	1952	2381	2000	1872	1681	1773	1415	3068	2203	2064	2704	1972	2376	2065	2031
ACTB	1747	6	chr7	5566844	878	2585	2696	2799	1621	1968	2400	2022	1878	1689	1780	1432	3086	2205	2079	2721	1983	2386	2072	2042
ACTB	1746	6	chr7	5566845	880	2643	2699	2854	1627	1971	2404	2030	1883	1689	1788	1436	3093	2206	2085	2731	1986	2394	2074	2045
ACTB	1745	6	chr7	5566846	882	2017	2699	2073	1632	1974	2409	2036	1886	1691	1793	1438	3095	2207	2088	2734	1987	2398	2075	2048
ACTB	1744	6	chr7	5566847	884	1977	2700	2040	1635	1977	2416	2047	1891	1694	1798	1451	3105	2210	2096	2742	1987	2406	2082	2050
ACTB	1743	6	chr7	5566848	899	2011	2705	2063	1655	1982	2438	2070	1901	1702	1814	1463	3124	2212	2117	2765	1990	2416	2087	2056
ACTB	1742	6	chr7	5566849	904	2031	2708	2090	1663	1986	2456	2084	1906	1709	1822	1472	3140	2215	2125	2776	1993	2424	2091	2058
ACTB	1741	6	chr7	5566850	933	2074	2719	2128	1689	2008	2508	2145	1935	1729	1884	1499	3165	2223	2158	2802	2006	2463	2115	2068
ACTB	1740	6	chr7	5566851	944	2085	2732	2140	1699	2027	2550	2176	1947	1741	1899	1515	3181	2229	2172	2823	2012	2474	2133	2076
ACTB	1739	6	chr7	5566852	950	2093	2735	2141	1702	2037	2566	2187	1951	1746	1909	1519	3190	2230	2175	2832	2013	2475	2140	2078
ACTB	1738	6	chr7	5566853	954	2102	2736	2146	1706	2037	2587	2197	1954	1748	1924	1527	3193	2231	2182	2835	2014	2479	2151	2079
ACTB	1737	6	chr7	5566854	957	2140	2741	2172	1709	2044	2599	2201	1958	1748	1930	1532	3200	2238	2185	2843	2018	2481	2156	2080
ACTB	1736	6	chr7	5566855	958	2162	2745	2185	1711	2045	2607	2206	1959	1748	1933	1533	3199	2238	2185	2843	2019	2483	2156	2081
ACTB	1735	6	chr7	5566856	965	2285	2752	2327	1715	2047	2614	2212	1966	1751	1937	1538	3232	2249	2190	2869	2021	2486	2156	2091
ACTB	1734	6	chr7	5566857	973	2329	2758	2378	1722	2054	2618	2224	1968	1757	1950	1551	3243	2252	2195	2875	2022	2490	2162	2094
ACTB	1733	6	chr7	5566858	980	2362	2757	2435	1729	2056	2623	2232	1974	1759	1955	1557	3247	2253	2197	2882	2019	2491	2165	2095
ACTB	1732	6	chr7	5566859	982	2414	2759	2460	1731	2064	2623	2233	1976	1760	1956	1557	3254	2257	2198	2890	2020	2493	2167	2097
ACTB	1731	6	chr7	5566860	983	2397	2763	2441	1731	2066	2632	2238	1984	1761	1962	1563	3257	2262	2198	2892	2020	2497	2171	2098
ACTB	1730	6	chr7	5566861	986	2270	2766	2307	1736	2074	2647	2246	1988	1770	1971	1569	3262	2268	2206	2904	2022	2504	2176	2101
ACTB	1729	6	chr7	5566862	988	2017	2767	1970	1739	2076	2657	2253	1991	1772	1974	1571	3263	2270	2208	2909	2022	2504	2183	2102
ACTB	1728	6	chr7	5566863	988	2021	2767	1968	1739	2076	2656	2253	1992	1772	1974	1571	3264	2269	2208	2909	2022	2504	2183	2102
ACTB	1727	6	chr7	5566864	988	2034	2767	2013	1739	2076	2657	2253	1992	1773	1974	1571	3267	2270	2209	2910	2022	2504	2183	2102
ACTB	1726	6	chr7	5566865	988	2064	2767	2034	1739	2075	2657	2254	1992	1773	1974	1572	3270	2269	2209	2911	2022	2504	2183	2102
ACTB	1725	6	chr7	5566866	988	2062	2768	2024	1738	2075	2657	2254	1992	1774	1973	1571	3270	2269	2208	2911	2023	2504	2183	2102
ACTB	1724	6	chr7	5566867	996	2054	2754	2043	1738	2047	2646	2255	1985	1766	1978	1568	3267	2255	2215	2915	2016	2501	2179	2097
ACTB	1723	6	chr7	5566868	985	2058	2732	2071	1730	2005	2622	2242	1976	1751	1973	1558	3262	2241	2207	2899	2008	2486	2173	2084
ACTB	1722	6	chr7	5566869	984	2072	2705	2094	1725	1935	2556	2239	1967	1743	1963	1558	3237	2229	2193	2881	1992	2476	2166	2064
ACTB	1721	6	chr7	5566870	980	2104	2688	2115	1721	1901	2518	2240	1964	1738	1960	1554	3208	2223	2183	2872	1991	2472	2162	2048
ACTB	1720	6	chr7	5566871	982	2152	2697	2169	1719	1896	2512	2239	1955	1739	1964	1556	3218	2237	2182	2888	1996	2476	2160	2050
ACTB	1719	6	chr7	5566872	880	2180	2357	2177	1508	1446	2053	1992	1725	1556	1733	1410	2799	1991	1927	2419	1811	2246	1936	1804
ACTB	1718	6	chr7	5566873	827	2205	2195	2220	1379	1345	1987	1910	1621	1451	1650	1316	2618	1865	1803	2219	1703	2077	1826	1694
ACTB	1717	6	chr7	5566874	767	2318	2047	2360	1262	1267	1870	1748	1535	1363	1505	1260	2530	1712	1664	2060	1613	1923	1696	1574
ACTB	1716	6	chr7	5566875	698	2354	1893	2409	1143	1181	1725	1467	1406	1225	1281	1114	2392	1591	1498	1932	1453	1729	1582	1448
ACTB	1715	6	chr7	5566876	697	2334	1872	2380	1134	1165	1702	1448	1397	1212	1257	1102	2367	1575	1486	1921	1436	1716	1573	1431
ACTB	1714	6	chr7	5566877	637	2461	1792	2508	1021	1142	1652	1346	1313	1157	1174	1016	2309	1476	1381	1855	1365	1554	1495	1368
ACTB	1713	6	chr7	5566878	618	2514	1739	2582	1007	1057	1534	1267	1270	1118	1095	980	2255	1464	1348	1845	1314	1511	1470	1321
ACTB	1712	6	chr7	5566879	619	2529	1743	2607	1018	1059	1543	1276	1276	1120	1107	987	2264	1464	1363	1848	1312	1527	1480	1322
ACTB	1711	6	chr7	5566880	619	2557	1731	2624	1019	1038	1521	1266	1275	1115	1087	983	2259	1461	1361	1849	1306	1519	1478	1314
ACTB	1710	6	chr7	5566881	619	2621	1727	2687	1018	1034	1520	1265	1273	1111	1089	980	2258	1459	1362	1851	1306	1519	1480	1313
ACTB	1709	6	chr7	5566882	616	2714	1711	2764	1018	1023	1488	1259	1271	1108	1066	973	2252	1460	1359	1844	1310	1516	1474	1313
ACTB	1708	6	chr7	5566883	613	2649	1702	2717	1016	1018	1482	1251	1269	1105	1061	970	2249	1460	1358	1842	1306	1514	1473	1309
ACTB	1707	6	chr7	5566884	612	2707	1710	2802	1020	1014	1485	1249	1269	1111	1060	969	2246	1493	1363	1852	1319	1533	1479	1323
ACTB	1706	6	chr7	5566885	594	2568	1672	2665	1010	958	1431	1209	1254	1080	1018	937	2215	1468	1347	1837	1295	1513	1443	1297
ACTB	1705	6	chr7	5566886	595	2503	1666	2571	1010	954	1423	1208	1251	1076	1015	937	2208	1465	1348	1836	1291	1511	1440	1291
ACTB	1704	6	chr7	5566887	590	2481	1631	2549	1009	928	1381	1184	1239	1060	993	921	2163	1451	1332	1823	1267	1496	1422	1275
ACTB	1703	6	chr7	5566888	565	2479	1536	2555	964	873	1282	1112	1180	1016	945	860	2104	1375	1286	1774	1197	1468	1370	1213
ACTB	1702	6	chr7	5566889	554	2407	1499	2503	954	864	1277	1071	1148	979	926	833	2090	1338	1267	1779	1168	1428	1346	1184
ACTB	1701	6	chr7	5566890	532	2428	1414	2526	937	816	1227	1031	1102	934	884	783	2059	1263	1215	1773	1093	1365	1283	1136
ACTB	1700	6	chr7	5566891	528	2590	1412	2681	918	824	1184	1025	1062	912	874	767	1986	1249	1187	1773	1067	1331	1240	1113
ACTB	1699	6	chr7	5566892	533	2741	1425	2812	926	852	1208	1053	1060	902	899	765	1971	1266	1193	1814	1069	1336	1249	1139
ACTB	1698	6	chr7	5566893	505	2723	1326	2787	861	830	1158	1028	986	830	869	695	1844	1184	1110	1720	969	1231	1162	1075
ACTB	1697	6	chr7	5566894	490	2693	1300	2761	845	800	1146	1012	950	801	856	686	1754	1147	1085	1667	939	1208	1118	1052
ACTB	1696	6	chr7	5566895	436	2689	1099	2760	763	660	1042	935	829	688	777	608	1424	960	935	1397	788	1081	949	910
ACTB	1695	6	chr7	5566896	435	2689	1092	2763	764	652	1023	933	808	682	772	610	1370	960	932	1373	786	1074	936	904
ACTB	1694	6	chr7	5566897	435	2661	1084	2748	765	646	1017	932	804	678	764	604	1315	957	929	1358	784	1071	925	904
ACTB	1693	6	chr7	5566898	438	2788	1089	2892	781	632	994	947	778	669	758	593	1269	963	921	1364	781	1075	906	892
ACTB	1692	6	chr7	5566899	431	2795	1070	2908	778	619	967	927	762	660	752	585	1238	948	904	1339	763	1065	890	873
ACTB	1691	6	chr7	5566900	431	2801	1053	2899	779	601	954	919	753	645	740	578	1223	949	893	1328	751	1055	877	851
ACTB	1690	6	chr7	5566901	429	2826	1048	2927	775	600	951	918	747	644	738	574	1216	946	890	1330	746	1052	876	845
ACTB	1689	6	chr7	5566902	427	2858	1039	2964	770	596	945	913	738	638	733	570	1205	942	883	1324	740	1048	869	838
ACTB	1688	6	chr7	5566903	424	2871	1040	2985	770	592	944	909	740	635	729	566	1204	945	880	1321	735	1041	872	833
ACTB	1687	6	chr7	5566904	418	2870	1019	3005	757	575	933	895	724	614	720	552	1196	937	859	1319	719	1011	857	827
ACTB	1686	6	chr7	5566905	416	2753	1019	2874	754	588	946	895	726	609	718	552	1191	945	860	1321	716	1008	854	829
ACTB	1685	6	chr7	5566906	381	2642	812	2749	540	566	909	865	560	465	691	513	1061	698	637	1174	548	729	670	680
ACTB	1684	6	chr7	5566907	379	2745	746	2819	517	548	892	851	512	433	688	504	1023	675	604	1102	514	676	596	629
ACTB	1683	6	chr7	5566908	386	2859	728	2965	520	543	887	864	502	432	703	503	995	687	598	1064	505	675	569	611
ACTB	1682	6	chr7	5566909	382	2824	721	2932	512	542	877	857	490	428	700	501	969	689	590	1045	493	671	561	609
ACTB	1681	6	chr7	5566910	381	2945	715	3080	511	542	878	851	483	425	698	498	956	686	581	1042	489	665	557	606
ACTB	1680	6	chr7	5566911	383	2979	721	3103	514	558	880	858	486	426	702	497	978	691	582	1057	498	671	559	612
ACTB	1679	6	chr7	5566912	386	2988	722	3119	516	568	878	858	485	424	704	495	991	690	579	1074	498	669	562	613
ACTB	1678	6	chr7	5566913	376	2966	704	3072	487	577	873	847	463	407	694	483	1001	684	559	1073	481	647	543	587
ACTB	1677	6	chr7	5566914	368	2998	694	3092	464	611	848	818	432	376	654	448	998	670	527	1062	470	610	520	577
ACTB	1676	6	chr7	5566915	394	3067	735	3144	472	640	872	879	438	390	677	452	1038	728	539	1146	505	619	528	627
ACTB	1675	6	chr7	5566916	388	3120	730	3156	474	633	849	892	424	380	681	438	1036	737	528	1158	498	595	502	630
ACTB	1674	6	chr7	5566917	377	3140	717	3172	456	628	838	892	412	366	683	418	1025	741	509	1155	489	584	484	629
ACTB	1673	6	chr7	5566918	382	3207	720	3243	461	627	830	901	405	366	686	408	1023	758	513	1165	491	577	480	632
ACTB	1672	6	chr7	5566919	388	3276	723	3319	475	625	828	925	403	365	699	408	1027	778	518	1193	499	577	481	640
ACTB	1671	6	chr7	5566920	377	3277	706	3321	474	602	811	881	392	350	667	374	1002	802	495	1172	491	579	474	649
ACTB	1670	6	chr7	5566921	371	3294	700	3329	471	590	807	880	389	350	663	365	999	802	484	1168	486	580	474	653
ACTB	1669	6	chr7	5566922	371	3207	698	3234	475	583	813	872	392	348	660	363	1002	817	483	1164	486	575	479	653
ACTB	1668	6	chr7	5566923	367	3176	688	3173	473	566	793	851	383	345	656	351	993	815	468	1151	481	570	474	647
ACTB	1667	6	chr7	5566924	364	3161	685	3140	470	555	787	835	381	341	654	338	998	823	454	1137	476	566	475	644
ACTB	1666	6	chr7	5566925	363	3144	700	3128	466	559	800	837	378	344	648	337	1023	836	452	1143	486	563	479	665
ACTB	1665	6	chr7	5566926	369	3047	740	3016	479	566	813	849	384	352	652	346	1062	886	459	1171	512	568	499	698
ACTB	1664	6	chr7	5566927	369	3035	749	2986	483	568	812	844	386	354	650	333	1065	897	458	1175	522	565	497	710
ACTB	1663	6	chr7	5566928	355	3039	753	2989	464	564	791	824	374	348	641	323	1057	901	437	1159	526	558	494	711
ACTB	1662	6	chr7	5566929	360	3180	772	3145	468	564	789	828	388	355	662	324	1088	936	445	1190	542	565	505	725
ACTB	1661	6	chr7	5566930	333	3198	762	3146	449	544	740	769	362	337	603	295	1078	932	416	1169	530	529	482	721
ACTB	1660	6	chr7	5566931	322	3136	751	3096	439	525	699	740	348	327	588	280	1067	926	401	1148	525	519	464	713
ACTB	1659	6	chr7	5566932	320	3113	752	3084	439	517	684	735	350	322	581	281	1060	927	399	1138	526	524	460	713
ACTB	1658	6	chr7	5566933	320	3109	754	3038	442	525	673	748	352	325	575	272	1074	947	398	1143	532	530	457	728
ACTB	1657	6	chr7	5566934	318	3261	750	3190	443	521	662	745	352	326	569	270	1074	946	397	1138	530	532	461	733
ACTB	1656	6	chr7	5566935	320	3331	751	3278	443	524	660	747	354	326	570	270	1089	961	399	1140	530	536	464	743
ACTB	1655	6	chr7	5566936	315	3373	745	3319	438	523	654	744	348	323	567	265	1058	954	394	1118	532	535	464	736
ACTB	1654	6	chr7	5566937	305	3398	740	3336	431	517	652	734	347	316	552	252	1049	952	389	1113	530	533	460	736
ACTB	1653	6	chr7	5566938	300	3419	739	3357	424	519	648	730	342	314	551	246	1046	953	387	1110	529	529	459	737
ACTB	1652	6	chr7	5566939	300	3413	740	3373	429	516	651	731	339	313	554	246	1046	953	386	1106	530	528	463	736
ACTB	1651	6	chr7	5566940	302	3251	738	3217	429	524	642	732	335	311	547	240	1045	952	387	1108	530	525	461	739
ACTB	1650	6	chr7	5566941	304	3105	737	3076	424	519	636	727	334	303	544	235	1050	949	380	1105	532	519	459	743
ACTB	1649	6	chr7	5566942	303	3019	738	2996	422	517	628	720	331	301	542	233	1054	950	377	1107	531	518	453	743
ACTB	1648	6	chr7	5566943	303	3004	739	2982	425	517	630	722	330	301	543	234	1060	951	378	1112	534	518	454	744
ACTB	1647	6	chr7	5566944	303	3011	743	2986	426	519	634	723	334	302	545	235	1068	955	380	1117	534	518	455	748
ACTB	1646	6	chr7	5566945	305	3017	745	2995	428	523	636	727	338	304	548	235	1087	965	384	1138	541	527	463	756
ACTB	1645	6	chr7	5566946	307	3132	749	3104	430	530	641	741	342	307	554	235	1102	982	394	1160	542	533	467	765
ACTB	1644	6	chr7	5566947	302	3010	756	2953	430	533	644	745	348	308	550	238	1107	994	391	1166	546	532	464	767
ACTB	1643	6	chr7	5566948	304	2968	757	2900	430	537	652	746	349	308	548	240	1115	997	393	1169	547	533	464	767
ACTB	1642	6	chr7	5566949	306	2984	762	2916	437	543	661	752	353	309	557	240	1127	1011	395	1183	551	533	472	779
ACTB	1641	6	chr7	5566950	305	2956	756	2889	436	541	663	749	352	305	555	240	1119	1003	394	1176	546	532	471	779
ACTB	1640	6	chr7	5566951	305	2992	749	2923	442	551	662	759	356	302	553	240	1107	1004	394	1161	547	529	474	773
ACTB	1639	6	chr7	5566952	301	2939	733	2863	436	546	653	748	349	297	547	237	1076	972	388	1143	542	520	470	759
ACTB	1638	6	chr7	5566953	295	2963	702	2884	430	544	637	738	340	291	543	230	1048	953	382	1124	530	514	463	743
ACTB	1637	6	chr7	5566954	288	2953	683	2866	422	541	630	721	331	283	540	220	956	945	375	1069	513	496	459	724
ACTB	1636	6	chr7	5566955	288	2905	679	2814	418	540	629	720	331	283	539	220	938	943	373	1061	510	493	458	721
ACTB	1635	6	chr7	5566956	293	2761	688	2686	423	553	632	730	333	283	542	224	934	953	377	1058	513	494	469	730
ACTB	1634	6	chr7	5566957	294	2595	678	2506	416	551	625	721	326	277	529	216	915	946	372	1036	511	489	465	727
ACTB	1633	6	chr7	5566958	293	2571	674	2479	415	551	624	713	322	276	527	214	910	943	369	1028	507	484	460	718
ACTB	1632	6	chr7	5566959	289	2420	665	2283	402	549	604	703	315	269	513	202	894	949	355	1028	506	461	449	716
ACTB	1631	6	chr7	5566960	288	2480	666	2395	404	552	599	704	314	269	512	202	893	948	354	1027	507	462	448	717
ACTB	1630	6	chr7	5566961	291	2476	675	2391	421	572	607	714	322	272	514	205	902	963	362	1036	511	465	455	723
ACTB	1629	6	chr7	5566962	291	2468	673	2381	420	575	604	713	320	270	513	204	901	958	360	1032	506	462	455	716
ACTB	1628	6	chr7	5566963	292	2462	679	2387	424	584	629	715	326	272	517	204	937	966	363	1036	511	467	464	718
ACTB	1627	6	chr7	5566964	293	2442	695	2390	424	598	642	718	334	269	516	207	986	941	365	1030	507	458	464	716
ACTB	1626	6	chr7	5566965	330	2549	1057	2500	473	861	936	795	450	383	594	253	1233	1219	468	1115	696	542	597	931
ACTB	1625	6	chr7	5566966	375	2849	1321	2748	544	965	1094	891	555	511	717	322	1469	1441	589	1194	861	674	737	1103
ACTB	1624	6	chr7	5566967	447	4645	1599	4568	698	1028	1217	1100	695	667	898	439	1666	1714	774	1305	1052	917	938	1276
ACTB	1623	6	chr7	5566968	458	4741	1615	4624	717	1048	1237	1132	708	693	934	454	1690	1733	790	1318	1069	947	960	1293
ACTB	1622	6	chr7	5566969	456	4737	1615	4614	714	1045	1233	1130	707	693	929	453	1662	1730	790	1301	1067	944	959	1293
ACTB	1621	6	chr7	5566970	454	4723	1603	4615	711	1032	1239	1141	714	695	934	454	1664	1726	796	1284	1076	956	965	1300
ACTB	1620	6	chr7	5566971	443	4778	1551	4653	698	999	1219	1110	712	682	913	455	1624	1692	777	1216	1057	950	957	1267
ACTB	1619	6	chr7	5566972	445	4724	1515	4584	681	979	1187	1074	711	679	883	449	1677	1666	765	1154	1048	938	940	1236
ACTB	1618	6	chr7	5566973	462	4721	1568	4588	702	992	1268	1096	750	711	914	479	1803	1708	784	1189	1110	973	990	1274
ACTB	1617	6	chr7	5566974	468	4731	1605	4594	708	1029	1340	1110	770	726	923	486	1850	1732	785	1181	1140	979	1007	1296
ACTB	1616	6	chr7	5566975	460	4703	1583	4569	703	1028	1330	1088	765	712	910	476	1848	1715	772	1160	1128	965	1001	1271
ACTB	1615	6	chr7	5566976	455	4730	1588	4604	705	1033	1347	1092	770	718	915	475	1845	1711	768	1148	1124	971	1000	1273
ACTB	1614	6	chr7	5566977	454	4687	1589	4562	701	1033	1350	1095	768	716	916	475	1845	1709	767	1149	1124	969	1001	1271
ACTB	1613	6	chr7	5566978	448	4537	1584	4419	676	1051	1362	1083	767	713	906	477	1844	1700	764	1120	1118	954	1005	1261
ACTB	1612	6	chr7	5566979	445	4428	1584	4340	671	1051	1368	1076	768	711	900	476	1840	1696	761	1112	1115	945	1004	1261
ACTB	1611	6	chr7	5566980	448	4422	1585	4330	672	1051	1371	1076	769	713	903	476	1841	1699	762	1109	1118	950	1005	1263
ACTB	1610	6	chr7	5566981	457	4414	1646	4311	681	1079	1404	1108	790	726	931	486	1859	1749	776	1111	1145	969	1031	1301
ACTB	1609	6	chr7	5566982	458	4364	1649	4296	680	1086	1410	1109	791	727	931	488	1861	1751	776	1110	1148	968	1032	1306
ACTB	1608	6	chr7	5566983	460	4199	1647	4120	678	1090	1413	1111	790	731	931	491	1861	1748	775	1110	1152	968	1031	1312
ACTB	1607	6	chr7	5566984	457	4138	1642	4055	678	1082	1404	1106	790	732	928	493	1850	1740	774	1102	1147	962	1029	1301
ACTB	1606	6	chr7	5566985	457	4120	1648	4036	676	1080	1394	1104	792	742	926	495	1846	1732	773	1096	1148	962	1028	1299
ACTB	1605	6	chr7	5566986	453	4104	1628	4012	674	1063	1373	1088	794	735	915	489	1841	1726	765	1076	1131	957	1016	1284
ACTB	1604	6	chr7	5566987	448	4072	1627	3979	670	1061	1373	1072	788	729	899	481	1838	1719	763	1068	1123	948	1023	1280
ACTB	1603	6	chr7	5566988	437	4014	1610	3909	656	1051	1365	1040	775	715	874	472	1827	1691	748	1054	1105	923	1002	1262
ACTB	1602	6	chr7	5566989	434	3995	1613	3892	653	1050	1365	1038	774	718	870	471	1825	1690	748	1047	1108	923	1006	1263
ACTB	1601	6	chr7	5566990	434	3993	1614	3891	652	1047	1364	1038	773	717	870	473	1824	1691	748	1042	1107	925	1006	1262
ACTB	1600	6	chr7	5566991	431	4004	1611	3899	647	1033	1360	1033	775	716	865	472	1801	1696	748	1024	1099	919	1006	1261
ACTB	1599	6	chr7	5566992	442	4151	1702	4027	672	1043	1382	1057	813	751	889	487	1792	1819	802	1018	1160	975	1055	1332
ACTB	1598	6	chr7	5566993	440	4127	1708	3994	668	1034	1368	1055	812	765	888	488	1767	1812	801	1005	1163	974	1055	1334
ACTB	1597	6	chr7	5566994	438	4106	1725	3981	665	997	1363	1061	818	768	898	494	1727	1851	822	977	1159	980	1086	1346
ACTB	1596	6	chr7	5566995	412	3969	1676	3854	647	963	1323	992	797	745	866	474	1670	1791	794	887	1115	950	1073	1291
ACTB	1595	6	chr7	5566996	401	4007	1671	3912	627	970	1314	965	798	742	847	472	1657	1778	788	849	1107	958	1067	1278
ACTB	1594	6	chr7	5566997	398	4070	1675	3959	625	970	1311	946	792	741	835	472	1652	1767	787	833	1103	955	1068	1275
ACTB	1593	6	chr7	5566998	392	4054	1672	3942	616	967	1307	931	790	740	829	471	1647	1749	778	814	1100	954	1063	1268
ACTB	1592	6	chr7	5566999	385	4111	1666	4011	600	964	1308	901	784	737	813	469	1634	1731	771	778	1091	950	1056	1258
ACTB	1591	6	chr7	5567000	376	4039	1662	3935	586	958	1281	894	779	735	802	467	1619	1699	767	765	1084	933	1038	1239
